,fieldID,ID,Coord,ESCA,BlackLeaf,Humidity
87,Field6 - white_grape,000057,"(51.0394726348772, 0.7939877011334702)",0.33,0.21,0.57
88,Field6 - white_grape,000058,"(51.03936858900416, 0.7938661512793157)",0.26,0.46,0.74
89,Field6 - white_grape,000059,"(51.039264543131125, 0.7937446014251611)",0.78,0.46,0.75
90,Field6 - white_grape,00005A,"(51.03916049725809, 0.7936230515710065)",0.85,0.48,0.51
91,Field6 - white_grape,00005B,"(51.03905645138505, 0.7935015017168521)",0.67,0.29,0.35
92,Field6 - white_grape,00005C,"(51.038952405512006, 0.7933799518626975)",0.6,0.81,0.75
93,Field6 - white_grape,00005D,"(51.03884835963897, 0.793258402008543)",0.89,0.58,0.61
94,Field6 - white_grape,00005E,"(51.03874431376593, 0.7931368521543884)",0.72,0.27,0.89
95,Field6 - white_grape,00005F,"(51.040287497880385, 0.795185695693897)",0.39,0.39,0.1
96,Field6 - white_grape,000060,"(51.04018345200735, 0.7950641458397424)",0.87,0.45,0.12
97,Field6 - white_grape,000061,"(51.04007940613431, 0.7949425959855879)",0.73,0.36,0.27
98,Field6 - white_grape,000062,"(51.03997536026127, 0.7948210461314333)",0.06,0.03,0.66
99,Field6 - white_grape,000063,"(51.039871314388236, 0.7946994962772788)",0.82,0.59,0.07
100,Field6 - white_grape,000064,"(51.0397672685152, 0.7945779464231243)",0.32,0.69,0.5
101,Field6 - white_grape,000065,"(51.03966322264216, 0.7944563965689698)",0.67,0.1,0.3
102,Field6 - white_grape,000066,"(51.039559176769124, 0.7943348467148152)",0.53,0.95,0.2
103,Field6 - white_grape,000067,"(51.03945513089609, 0.7942132968606607)",0.97,0.02,0.92
104,Field6 - white_grape,000068,"(51.03935108502305, 0.7940917470065062)",0.62,0.52,0.97
105,Field6 - white_grape,000069,"(51.03924703915001, 0.7939701971523517)",0.84,0.84,0.83
106,Field6 - white_grape,00006A,"(51.039142993276975, 0.7938486472981972)",0.08,0.55,0.01
107,Field6 - white_grape,00006B,"(51.03903894740394, 0.7937270974440426)",0.55,0.25,0.6
108,Field6 - white_grape,00006C,"(51.0389349015309, 0.7936055475898881)",0.07,0.02,0.97
109,Field6 - white_grape,00006D,"(51.03883085565786, 0.7934839977357335)",0.86,0.4,0.55
110,Field6 - white_grape,00006E,"(51.03872680978482, 0.7933624478815791)",0.0,0.71,0.66
111,Field6 - white_grape,00006F,"(51.03862276391178, 0.7932408980274245)",0.89,0.11,0.68
112,Field6 - white_grape,000070,"(51.04016594802623, 0.7952897415669375)",0.94,0.1,0.58
113,Field6 - white_grape,000071,"(51.04006190215319, 0.795168191712783)",0.45,0.76,0.96
114,Field6 - white_grape,000072,"(51.039957856280154, 0.7950466418586285)",0.08,0.03,0.31
115,Field6 - white_grape,000073,"(51.039853810407116, 0.7949250920044739)",0.0,0.01,0.83
116,Field6 - white_grape,000074,"(51.03974976453408, 0.7948035421503193)",0.31,0.47,0.11
117,Field6 - white_grape,000075,"(51.03964571866104, 0.7946819922961649)",0.28,0.81,0.43
118,Field6 - white_grape,000076,"(51.039541672788005, 0.7945604424420104)",0.42,0.9,0.94
119,Field6 - white_grape,000077,"(51.03943762691497, 0.7944388925878558)",0.16,0.93,0.13
120,Field6 - white_grape,000078,"(51.03933358104193, 0.7943173427337012)",0.92,0.77,0.56
121,Field6 - white_grape,000079,"(51.03922953516889, 0.7941957928795468)",0.09,0.38,0.6
122,Field6 - white_grape,00007A,"(51.039125489295856, 0.7940742430253923)",0.46,0.16,0.43
123,Field6 - white_grape,00007B,"(51.03902144342282, 0.7939526931712377)",0.39,0.04,0.26
124,Field6 - white_grape,00007C,"(51.03891739754978, 0.7938311433170832)",0.06,0.7,0.74
125,Field6 - white_grape,00007D,"(51.038813351676744, 0.7937095934629287)",0.87,0.92,0.5
126,Field6 - white_grape,00007E,"(51.0387093058037, 0.7935880436087741)",0.25,0.23,0.22
127,Field6 - white_grape,00007F,"(51.03860525993066, 0.7934664937546196)",0.82,0.53,0.86
128,Field6 - white_grape,000080,"(51.038501214057625, 0.7933449439004651)",0.54,0.2,0.54
129,Field6 - white_grape,000081,"(51.04004439817207, 0.7953937874399735)",0.87,0.47,0.79
130,Field6 - white_grape,000082,"(51.039940352299034, 0.7952722375858189)",0.64,0.35,0.28
131,Field6 - white_grape,000083,"(51.039836306426, 0.7951506877316644)",0.09,0.94,0.09
132,Field6 - white_grape,000084,"(51.03973226055296, 0.7950291378775098)",0.95,0.74,0.47
133,Field6 - white_grape,000085,"(51.03962821467992, 0.7949075880233553)",0.51,0.99,0.8
134,Field6 - white_grape,000086,"(51.039524168806885, 0.7947860381692008)",0.64,0.1,0.33
135,Field6 - white_grape,000087,"(51.03942012293385, 0.7946644883150463)",0.82,0.95,0.99
136,Field6 - white_grape,000088,"(51.03931607706081, 0.7945429384608917)",0.73,0.64,0.95
137,Field6 - white_grape,000089,"(51.03921203118777, 0.7944213886067372)",0.9,0.42,0.12
138,Field6 - white_grape,00008A,"(51.039107985314736, 0.7942998387525827)",0.99,0.85,0.5
139,Field6 - white_grape,00008B,"(51.0390039394417, 0.7941782888984282)",0.76,0.8,0.84
140,Field6 - white_grape,00008C,"(51.03889989356866, 0.7940567390442737)",0.81,0.96,0.76
141,Field6 - white_grape,00008D,"(51.038795847695624, 0.7939351891901191)",0.27,0.74,0.97
142,Field6 - white_grape,00008E,"(51.03869180182259, 0.7938136393359646)",0.43,0.13,0.37
143,Field6 - white_grape,00008F,"(51.03858775594954, 0.79369208948181)",0.96,0.71,0.75
144,Field6 - white_grape,000090,"(51.038483710076505, 0.7935705396276556)",0.16,0.1,0.02
145,Field6 - white_grape,000091,"(51.03992284831792, 0.7954978333130095)",0.27,0.7,0.78
146,Field6 - white_grape,000092,"(51.039818802444884, 0.7953762834588549)",0.48,0.64,0.01
147,Field6 - white_grape,000093,"(51.03971475657185, 0.7952547336047004)",0.89,0.93,0.4
148,Field6 - white_grape,000094,"(51.03961071069881, 0.7951331837505459)",0.97,0.14,0.72
149,Field6 - white_grape,000095,"(51.03950666482577, 0.7950116338963913)",0.6,0.84,0.27
150,Field6 - white_grape,000096,"(51.039402618952735, 0.7948900840422368)",0.46,0.37,0.54
151,Field6 - white_grape,000097,"(51.0392985730797, 0.7947685341880824)",0.58,0.24,0.26
152,Field6 - white_grape,000098,"(51.03919452720666, 0.7946469843339278)",0.49,0.05,0.64
153,Field6 - white_grape,000099,"(51.03909048133362, 0.7945254344797732)",0.2,0.95,0.97
154,Field6 - white_grape,00009A,"(51.038986435460586, 0.7944038846256187)",0.47,1.0,0.62
155,Field6 - white_grape,00009B,"(51.03888238958755, 0.7942823347714643)",0.12,0.24,0.35
156,Field6 - white_grape,00009C,"(51.03877834371451, 0.7941607849173097)",0.31,0.96,0.49
157,Field6 - white_grape,00009D,"(51.038674297841474, 0.7940392350631551)",0.6,0.09,0.52
158,Field6 - white_grape,00009E,"(51.03857025196844, 0.7939176852090006)",0.39,0.07,0.38
159,Field6 - white_grape,00009F,"(51.03846620609539, 0.793796135354846)",0.05,0.33,0.72
160,Field6 - white_grape,0000A0,"(51.039801298463765, 0.7956018791860501)",0.62,0.12,0.64
161,Field6 - white_grape,0000A1,"(51.03969725259073, 0.7954803293318955)",0.72,0.69,0.1
162,Field6 - white_grape,0000A2,"(51.03959320671769, 0.795358779477741)",0.89,0.48,0.75
163,Field6 - white_grape,0000A3,"(51.03948916084465, 0.7952372296235865)",0.8,0.37,0.47
164,Field6 - white_grape,0000A4,"(51.039385114971616, 0.7951156797694319)",0.19,0.73,0.66
165,Field6 - white_grape,0000A5,"(51.03928106909858, 0.7949941299152774)",0.34,0.62,0.37
166,Field6 - white_grape,0000A6,"(51.03917702322554, 0.7948725800611229)",0.96,0.74,0.84
167,Field6 - white_grape,0000A7,"(51.039072977352504, 0.7947510302069684)",0.32,0.94,0.91
168,Field6 - white_grape,0000A8,"(51.03896893147947, 0.7946294803528138)",0.17,0.4,0.71
169,Field6 - white_grape,0000A9,"(51.03886488560643, 0.7945079304986593)",0.75,0.96,0.97
170,Field6 - white_grape,0000AA,"(51.03876083973339, 0.7943863806445048)",0.59,0.83,0.1
171,Field6 - white_grape,0000AB,"(51.038656793860355, 0.7942648307903503)",0.66,0.85,0.26
172,Field6 - white_grape,0000AC,"(51.03855274798732, 0.7941432809361957)",0.94,0.08,0.02
173,Field6 - white_grape,0000AD,"(51.03844870211428, 0.7940217310820412)",0.21,0.35,0.07
174,Field6 - white_grape,0000AE,"(51.03967974860961, 0.7957059250590861)",0.29,1.0,0.17
175,Field6 - white_grape,0000AF,"(51.03957570273657, 0.7955843752049315)",0.29,0.31,0.83
176,Field6 - white_grape,0000B0,"(51.03947165686353, 0.7954628253507771)",0.13,0.07,0.79
177,Field6 - white_grape,0000B1,"(51.039367610990496, 0.7953412754966225)",0.34,0.34,0.23
178,Field6 - white_grape,0000B2,"(51.03926356511746, 0.7952197256424679)",0.53,0.85,0.11
179,Field6 - white_grape,0000B3,"(51.03915951924442, 0.7950981757883134)",0.72,0.07,0.68
180,Field6 - white_grape,0000B4,"(51.039055473371384, 0.794976625934159)",0.37,0.41,0.34
181,Field6 - white_grape,0000B5,"(51.03895142749835, 0.7948550760800044)",0.97,0.61,0.98
182,Field6 - white_grape,0000B6,"(51.03884738162531, 0.7947335262258498)",0.78,0.73,0.04
183,Field6 - white_grape,0000B7,"(51.03874333575227, 0.7946119763716953)",0.25,0.47,0.28
184,Field6 - white_grape,0000B8,"(51.038639289879235, 0.7944904265175409)",0.5,0.33,0.99
185,Field6 - white_grape,0000B9,"(51.0385352440062, 0.7943688766633863)",0.52,0.53,0.61
186,Field6 - white_grape,0000BA,"(51.03843119813316, 0.7942473268092317)",0.92,0.47,0.95
187,Field6 - white_grape,0000BB,"(51.03966224462849, 0.7959315207862812)",0.54,0.43,0.08
188,Field6 - white_grape,0000BC,"(51.03955819875545, 0.7958099709321267)",0.08,0.39,0.81
189,Field6 - white_grape,0000BD,"(51.03945415288241, 0.7956884210779721)",0.63,0.01,0.74
190,Field6 - white_grape,0000BE,"(51.039350107009376, 0.7955668712238176)",0.96,0.8,0.98
191,Field6 - white_grape,0000BF,"(51.03924606113634, 0.7954453213696631)",0.87,0.95,0.66
192,Field6 - white_grape,0000C0,"(51.0391420152633, 0.7953237715155085)",0.8,0.44,0.38
193,Field6 - white_grape,0000C1,"(51.039037969390264, 0.795202221661354)",0.2,0.04,0.25
194,Field6 - white_grape,0000C2,"(51.03893392351723, 0.7950806718071995)",0.53,0.05,0.08
195,Field6 - white_grape,0000C3,"(51.03882987764419, 0.794959121953045)",0.44,0.42,0.63
196,Field6 - white_grape,0000C4,"(51.03872583177115, 0.7948375720988904)",0.37,0.66,0.28
197,Field6 - white_grape,0000C5,"(51.038621785898115, 0.7947160222447359)",0.48,0.69,0.93
198,Field6 - white_grape,0000C6,"(51.03851774002508, 0.7945944723905815)",0.04,0.11,0.36
199,Field6 - white_grape,0000C7,"(51.03841369415204, 0.7944729225364269)",0.66,0.36,0.11
200,Field6 - white_grape,0000C8,"(51.03954069477434, 0.7960355666593172)",0.66,0.95,0.83
201,Field6 - white_grape,0000C9,"(51.0394366489013, 0.7959140168051627)",0.68,0.31,0.46
202,Field6 - white_grape,0000CA,"(51.039332603028264, 0.7957924669510081)",0.33,0.58,0.01
203,Field6 - white_grape,0000CB,"(51.039228557155226, 0.7956709170968537)",0.29,0.51,0.41
204,Field6 - white_grape,0000CC,"(51.03912451128219, 0.7955493672426991)",0.5,0.17,0.44
205,Field6 - white_grape,0000CD,"(51.03902046540915, 0.7954278173885445)",0.34,0.51,0.93
206,Field6 - white_grape,0000CE,"(51.038916419536115, 0.79530626753439)",0.95,0.5,0.15
207,Field6 - white_grape,0000CF,"(51.03881237366308, 0.7951847176802356)",0.0,0.97,0.89
208,Field6 - white_grape,0000D0,"(51.03870832779004, 0.795063167826081)",0.2,0.2,0.64
209,Field6 - white_grape,0000D1,"(51.038604281917, 0.7949416179719264)",0.83,0.9,0.77
210,Field6 - white_grape,0000D2,"(51.038500236043966, 0.794820068117772)",0.26,0.09,0.26
211,Field6 - white_grape,0000D3,"(51.03839619017093, 0.7946985182636175)",0.88,0.17,0.02
212,Field6 - white_grape,0000D4,"(51.03941914492019, 0.7961396125323531)",0.38,0.43,0.06
213,Field6 - white_grape,0000D5,"(51.03931509904715, 0.7960180626781986)",0.06,0.07,0.57
214,Field6 - white_grape,0000D6,"(51.039211053174114, 0.7958965128240441)",0.96,0.41,0.41
215,Field6 - white_grape,0000D7,"(51.03910700730108, 0.7957749629698896)",0.12,0.17,0.0
216,Field6 - white_grape,0000D8,"(51.03900296142804, 0.795653413115735)",0.49,0.96,0.13
217,Field6 - white_grape,0000D9,"(51.038898915555, 0.7955318632615804)",0.9,0.96,0.15
218,Field6 - white_grape,0000DA,"(51.038794869681965, 0.795410313407426)",0.72,0.47,0.15
219,Field6 - white_grape,0000DB,"(51.03869082380893, 0.7952887635532715)",0.4,0.31,0.16
220,Field6 - white_grape,0000DC,"(51.03858677793589, 0.7951672136991169)",0.53,0.72,0.64
221,Field6 - white_grape,0000DD,"(51.03848273206285, 0.7950456638449623)",0.22,0.45,0.05
222,Field6 - white_grape,0000DE,"(51.038378686189816, 0.7949241139908079)",0.55,0.51,0.27
223,Field6 - white_grape,0000DF,"(51.03940164093906, 0.7963652082595483)",0.68,0.59,0.97
224,Field6 - white_grape,0000E0,"(51.039297595066024, 0.7962436584053937)",0.38,0.88,0.67
225,Field6 - white_grape,0000E1,"(51.03919354919299, 0.7961221085512392)",0.48,0.62,0.68
226,Field6 - white_grape,0000E2,"(51.03908950331995, 0.7960005586970846)",0.16,0.76,0.45
227,Field6 - white_grape,0000E3,"(51.03898545744691, 0.7958790088429302)",0.41,0.29,0.35
228,Field6 - white_grape,0000E4,"(51.038881411573875, 0.7957574589887756)",0.45,0.37,0.33
229,Field6 - white_grape,0000E5,"(51.03877736570084, 0.795635909134621)",0.2,0.54,0.06
230,Field6 - white_grape,0000E6,"(51.0386733198278, 0.7955143592804665)",0.24,0.41,0.67
231,Field6 - white_grape,0000E7,"(51.038569273954764, 0.7953928094263121)",0.7,0.93,0.96
232,Field6 - white_grape,0000E8,"(51.038465228081726, 0.7952712595721575)",0.93,0.95,0.72
233,Field6 - white_grape,0000E9,"(51.03928009108491, 0.7964692541325843)",0.42,0.13,0.97
234,Field6 - white_grape,0000EA,"(51.039176045211875, 0.7963477042784297)",0.06,0.66,0.94
235,Field6 - white_grape,0000EB,"(51.03907199933884, 0.7962261544242752)",0.27,0.09,0.45
236,Field6 - white_grape,0000EC,"(51.0389679534658, 0.7961046045701207)",0.12,0.88,0.7
237,Field6 - white_grape,0000ED,"(51.03886390759276, 0.7959830547159662)",0.52,0.95,0.34
238,Field6 - white_grape,0000EE,"(51.038759861719726, 0.7958615048618116)",0.64,0.3,0.51
239,Field6 - white_grape,0000EF,"(51.03865581584669, 0.795739955007657)",0.06,1.0,0.38
240,Field6 - white_grape,0000F0,"(51.03855176997365, 0.7956184051535026)",0.27,0.88,0.82
241,Field6 - white_grape,0000F1,"(51.038447724100614, 0.7954968552993481)",0.77,0.6,0.19
242,Field6 - white_grape,0000F2,"(51.03915854123076, 0.7965733000056203)",0.15,0.69,0.91
243,Field6 - white_grape,0000F3,"(51.039054495357725, 0.7964517501514657)",0.52,0.25,0.72
244,Field6 - white_grape,0000F4,"(51.03895044948469, 0.7963302002973113)",0.14,0.48,0.24
245,Field6 - white_grape,0000F5,"(51.03884640361165, 0.7962086504431567)",0.86,0.65,0.48
246,Field6 - white_grape,0000F6,"(51.03874235773861, 0.7960871005890022)",0.4,0.26,0.16
247,Field6 - white_grape,0000F7,"(51.0390369913766, 0.7966773458786609)",0.34,0.63,0.05
248,Field6 - white_grape,0000F8,"(51.03893294550356, 0.7965557960245063)",0.93,0.84,0.09
249,Field6 - white_grape,0000F9,"(51.03882889963052, 0.7964342461703519)",0.23,0.88,0.62
250,Field6 - white_grape,0000FA,"(51.038724853757486, 0.7963126963161973)",0.76,0.37,0.64
251,Field6 - white_grape,0000FB,"(51.03891544152245, 0.7967813917516969)",0.69,0.63,0.91
252,Field6 - white_grape,0000FC,"(51.03881139564941, 0.7966598418975424)",0.79,0.27,0.33
253,Field6 - white_grape,0000FD,"(51.0387938916683, 0.7968854376247329)",0.93,0.76,0.57
0,Field7 - white_grape,000000,"(51.04134362132139, 0.7950310223614114)",0.29,0.2,0.18
1,Field7 - white_grape,000001,"(51.04121094420198, 0.7948760245316745)",0.93,0.89,0.29
2,Field7 - white_grape,000002,"(51.04145397773048, 0.7954736951402933)",0.15,0.25,0.76
3,Field7 - white_grape,000003,"(51.04132130061107, 0.7953186973105564)",0.4,0.32,0.75
4,Field7 - white_grape,000004,"(51.04118862349166, 0.7951636994808193)",0.63,0.13,0.34
5,Field7 - white_grape,000005,"(51.041055946372246, 0.7950087016510824)",0.09,0.51,0.1
6,Field7 - white_grape,000006,"(51.04156433413956, 0.79591636791918)",0.68,0.02,0.86
7,Field7 - white_grape,000007,"(51.04143165702015, 0.7957613700894429)",0.11,0.25,0.05
8,Field7 - white_grape,000008,"(51.04129897990074, 0.7956063722597059)",0.92,0.9,0.18
9,Field7 - white_grape,000009,"(51.04116630278133, 0.7954513744299689)",0.91,0.8,0.47
10,Field7 - white_grape,00000A,"(51.04103362566192, 0.7952963766002319)",0.81,0.29,0.41
11,Field7 - white_grape,00000B,"(51.04090094854251, 0.795141378770495)",0.22,0.06,0.27
12,Field7 - white_grape,00000C,"(51.04167469054864, 0.7963590406980618)",0.18,0.65,0.96
13,Field7 - white_grape,00000D,"(51.04154201342923, 0.7962040428683248)",0.09,0.85,0.3
14,Field7 - white_grape,00000E,"(51.04140933630982, 0.7960490450385879)",0.02,0.62,0.76
15,Field7 - white_grape,00000F,"(51.04127665919041, 0.7958940472088508)",0.4,0.08,0.66
16,Field7 - white_grape,000010,"(51.041143982071, 0.7957390493791138)",0.25,0.83,0.14
17,Field7 - white_grape,000011,"(51.04101130495159, 0.7955840515493768)",0.51,0.4,0.67
18,Field7 - white_grape,000012,"(51.04087862783218, 0.7954290537196398)",0.55,0.05,0.49
19,Field7 - white_grape,000013,"(51.04074595071277, 0.7952740558899029)",0.75,0.16,0.29
20,Field7 - white_grape,000014,"(51.0415196927189, 0.7964917178174744)",0.39,0.53,0.0
21,Field7 - white_grape,000015,"(51.04138701559949, 0.7963367199877374)",0.57,0.99,0.0
22,Field7 - white_grape,000016,"(51.04125433848008, 0.7961817221580004)",0.89,0.66,0.46
23,Field7 - white_grape,000017,"(51.04112166136067, 0.7960267243282634)",0.88,0.82,0.61
24,Field7 - white_grape,000018,"(51.04098898424126, 0.7958717264985263)",0.7,0.75,0.69
25,Field7 - white_grape,000019,"(51.04085630712185, 0.7957167286687894)",0.59,0.44,0.05
26,Field7 - white_grape,00001A,"(51.04072363000244, 0.7955617308390524)",0.31,0.65,0.72
27,Field7 - white_grape,00001B,"(51.04059095288303, 0.7954067330093154)",0.68,0.25,0.85
28,Field7 - white_grape,00001C,"(51.04136469488917, 0.7966243949368823)",0.85,0.97,0.52
29,Field7 - white_grape,00001D,"(51.04123201776976, 0.7964693971071453)",0.41,0.42,0.22
30,Field7 - white_grape,00001E,"(51.04109934065035, 0.7963143992774083)",0.17,0.41,0.83
31,Field7 - white_grape,00001F,"(51.04096666353094, 0.7961594014476713)",0.85,0.16,0.17
32,Field7 - white_grape,000020,"(51.04083398641153, 0.7960044036179342)",0.32,0.9,0.2
33,Field7 - white_grape,000021,"(51.04070130929212, 0.7958494057881973)",0.09,0.83,0.96
34,Field7 - white_grape,000022,"(51.04056863217271, 0.7956944079584602)",0.78,0.22,0.31
35,Field7 - white_grape,000023,"(51.0404359550533, 0.7955394101287233)",0.77,0.63,0.35
36,Field7 - white_grape,000024,"(51.041209697059436, 0.7967570720562902)",0.22,0.1,0.35
37,Field7 - white_grape,000025,"(51.041077019940026, 0.7966020742265532)",0.68,0.09,0.75
38,Field7 - white_grape,000026,"(51.040944342820616, 0.7964470763968162)",0.96,0.54,0.61
39,Field7 - white_grape,000027,"(51.040811665701206, 0.7962920785670792)",0.35,0.68,0.77
40,Field7 - white_grape,000028,"(51.040678988581796, 0.7961370807373421)",0.77,0.54,0.09
41,Field7 - white_grape,000029,"(51.040546311462386, 0.7959820829076052)",0.6,0.78,0.34
42,Field7 - white_grape,00002A,"(51.040413634342976, 0.7958270850778681)",0.09,0.97,0.87
43,Field7 - white_grape,00002B,"(51.040280957223565, 0.7956720872481312)",0.26,0.81,0.44
44,Field7 - white_grape,00002C,"(51.0411873763491, 0.7970447470054397)",0.2,0.08,0.09
45,Field7 - white_grape,00002D,"(51.04105469922969, 0.7968897491757028)",0.54,0.73,0.28
46,Field7 - white_grape,00002E,"(51.04092202211028, 0.7967347513459657)",0.59,0.11,0.59
47,Field7 - white_grape,00002F,"(51.04078934499087, 0.7965797535162288)",0.05,0.7,0.76
48,Field7 - white_grape,000030,"(51.04065666787146, 0.7964247556864917)",0.67,0.53,0.42
49,Field7 - white_grape,000031,"(51.04052399075205, 0.7962697578567547)",0.65,0.5,0.43
50,Field7 - white_grape,000032,"(51.04039131363264, 0.7961147600270178)",0.8,0.48,0.23
51,Field7 - white_grape,000033,"(51.04025863651323, 0.7959597621972807)",0.02,0.54,0.91
52,Field7 - white_grape,000034,"(51.04129773275819, 0.7974874197843216)",0.98,0.64,0.82
53,Field7 - white_grape,000035,"(51.04116505563878, 0.7973324219545846)",0.92,0.57,0.43
54,Field7 - white_grape,000036,"(51.04103237851937, 0.7971774241248476)",0.35,0.25,0.73
55,Field7 - white_grape,000037,"(51.04089970139996, 0.7970224262951107)",0.6,0.11,0.58
56,Field7 - white_grape,000038,"(51.04076702428055, 0.7968674284653736)",0.04,0.38,0.76
57,Field7 - white_grape,000039,"(51.04063434716114, 0.7967124306356367)",0.23,0.54,0.93
58,Field7 - white_grape,00003A,"(51.04050167004173, 0.7965574328058996)",0.9,0.19,0.26
59,Field7 - white_grape,00003B,"(51.04036899292232, 0.7964024349761626)",1.0,0.22,0.71
60,Field7 - white_grape,00003C,"(51.04023631580291, 0.7962474371464257)",0.08,0.91,0.21
61,Field7 - white_grape,00003D,"(51.0401036386835, 0.7960924393166886)",0.38,0.8,0.41
62,Field7 - white_grape,00003E,"(51.04114273492845, 0.7976200969037341)",0.07,0.37,0.74
63,Field7 - white_grape,00003F,"(51.04101005780904, 0.7974650990739972)",0.24,0.91,0.29
64,Field7 - white_grape,000040,"(51.04087738068963, 0.7973101012442602)",0.2,0.03,0.62
65,Field7 - white_grape,000041,"(51.04074470357022, 0.7971551034145232)",0.23,0.12,0.68
66,Field7 - white_grape,000042,"(51.04061202645081, 0.7970001055847862)",0.39,0.09,0.45
67,Field7 - white_grape,000043,"(51.0404793493314, 0.7968451077550492)",0.36,0.81,0.05
68,Field7 - white_grape,000044,"(51.04034667221199, 0.7966901099253122)",0.36,0.71,0.4
69,Field7 - white_grape,000045,"(51.04021399509258, 0.7965351120955751)",0.46,0.58,0.68
70,Field7 - white_grape,000046,"(51.04008131797317, 0.7963801142658382)",0.39,0.57,0.44
71,Field7 - white_grape,000047,"(51.03994864085376, 0.7962251164361012)",0.64,0.16,0.79
72,Field7 - white_grape,000048,"(51.04098773709872, 0.797752774023142)",0.94,0.82,0.21
73,Field7 - white_grape,000049,"(51.04085505997931, 0.7975977761934051)",0.7,1.0,0.13
74,Field7 - white_grape,00004A,"(51.0407223828599, 0.7974427783636681)",0.35,0.19,0.32
75,Field7 - white_grape,00004B,"(51.04058970574049, 0.7972877805339311)",0.65,0.47,0.42
76,Field7 - white_grape,00004C,"(51.04045702862108, 0.7971327827041941)",0.35,0.51,0.75
77,Field7 - white_grape,00004D,"(51.04032435150167, 0.7969777848744571)",0.9,0.24,0.23
78,Field7 - white_grape,00004E,"(51.04019167438226, 0.7968227870447201)",0.66,0.69,0.45
79,Field7 - white_grape,00004F,"(51.04005899726285, 0.796667789214983)",0.94,0.16,0.09
80,Field7 - white_grape,000050,"(51.03992632014344, 0.7965127913852461)",0.1,0.39,0.13
81,Field7 - white_grape,000051,"(51.039793643024026, 0.7963577935555091)",0.51,0.29,0.42
82,Field7 - white_grape,000052,"(51.039660965904616, 0.7962027957257721)",0.82,0.21,0.11
83,Field7 - white_grape,000053,"(51.04083273926898, 0.7978854511425546)",0.14,0.33,0.13
84,Field7 - white_grape,000054,"(51.04070006214957, 0.7977304533128177)",0.1,0.46,0.85
85,Field7 - white_grape,000055,"(51.04056738503016, 0.7975754554830806)",0.73,0.0,0.33
86,Field7 - white_grape,000056,"(51.04043470791075, 0.7974204576533437)",0.74,0.62,0.39
87,Field7 - white_grape,000057,"(51.04030203079134, 0.7972654598236066)",0.19,0.38,0.87
88,Field7 - white_grape,000058,"(51.04016935367193, 0.7971104619938697)",0.09,0.78,0.53
89,Field7 - white_grape,000059,"(51.04003667655252, 0.7969554641641327)",0.33,0.87,0.5
90,Field7 - white_grape,00005A,"(51.03990399943311, 0.7968004663343956)",0.81,0.87,0.08
91,Field7 - white_grape,00005B,"(51.0397713223137, 0.7966454685046587)",0.95,0.04,0.49
92,Field7 - white_grape,00005C,"(51.03963864519429, 0.7964904706749216)",0.21,0.68,0.53
93,Field7 - white_grape,00005D,"(51.04067774143924, 0.7980181282619625)",0.8,0.05,0.92
94,Field7 - white_grape,00005E,"(51.04054506431983, 0.7978631304322256)",0.88,0.11,0.04
95,Field7 - white_grape,00005F,"(51.04041238720042, 0.7977081326024885)",0.76,0.02,0.3
96,Field7 - white_grape,000060,"(51.04027971008101, 0.7975531347727516)",0.02,0.51,1.0
97,Field7 - white_grape,000061,"(51.0401470329616, 0.7973981369430145)",0.68,0.32,0.44
98,Field7 - white_grape,000062,"(51.04001435584219, 0.7972431391132776)",0.9,0.4,0.3
99,Field7 - white_grape,000063,"(51.03988167872278, 0.7970881412835406)",0.16,0.92,0.46
100,Field7 - white_grape,000064,"(51.03974900160337, 0.7969331434538035)",0.37,0.0,0.18
101,Field7 - white_grape,000065,"(51.03961632448396, 0.7967781456240666)",0.53,1.0,0.01
102,Field7 - white_grape,000066,"(51.03948364736455, 0.7966231477943295)",0.83,1.0,0.3
103,Field7 - white_grape,000067,"(51.04065542072891, 0.7983058032111121)",0.75,0.29,0.07
104,Field7 - white_grape,000068,"(51.0405227436095, 0.7981508053813751)",0.96,0.92,0.77
105,Field7 - white_grape,000069,"(51.04039006649009, 0.7979958075516381)",0.29,0.54,0.86
106,Field7 - white_grape,00006A,"(51.04025738937068, 0.7978408097219011)",0.25,0.13,0.17
107,Field7 - white_grape,00006B,"(51.04012471225127, 0.7976858118921641)",0.42,0.84,0.35
108,Field7 - white_grape,00006C,"(51.03999203513186, 0.7975308140624271)",0.63,0.5,0.72
109,Field7 - white_grape,00006D,"(51.03985935801245, 0.7973758162326902)",0.2,0.05,0.97
110,Field7 - white_grape,00006E,"(51.03972668089304, 0.7972208184029531)",0.77,0.47,0.68
111,Field7 - white_grape,00006F,"(51.03959400377363, 0.7970658205732161)",0.85,0.69,0.7
112,Field7 - white_grape,000070,"(51.03946132665422, 0.7969108227434791)",0.05,0.7,0.66
113,Field7 - white_grape,000071,"(51.03932864953481, 0.7967558249137421)",0.58,0.2,0.14
114,Field7 - white_grape,000072,"(51.04050042289918, 0.79843848033052)",0.51,0.2,0.01
115,Field7 - white_grape,000073,"(51.04036774577977, 0.798283482500783)",0.56,0.08,0.95
116,Field7 - white_grape,000074,"(51.04023506866036, 0.798128484671046)",0.4,0.68,0.37
117,Field7 - white_grape,000075,"(51.04010239154095, 0.797973486841309)",0.97,0.36,0.25
118,Field7 - white_grape,000076,"(51.03996971442154, 0.797818489011572)",0.69,0.06,0.32
