,fieldID,ID,Coord,ESCA,BlackLeaf,Humidity
15,Field 4 - white_grape,00000F,"(51.00539378545009, 0.5476513550973623)",0.96,0.21,0.01
16,Field 4 - white_grape,000010,"(51.00527569990299, 0.5475134036283691)",0.15,0.79,0.39
17,Field 4 - white_grape,000011,"(51.00596434726372, 0.5485971494584263)",0.65,0.06,0.72
18,Field 4 - white_grape,000012,"(51.00584626171661, 0.5484591979894331)",0.82,0.55,0.67
19,Field 4 - white_grape,000013,"(51.00572817616951, 0.5483212465204399)",0.27,0.08,0.01
20,Field 4 - white_grape,000014,"(51.005610090622405, 0.5481832950514466)",0.31,0.82,0.4
21,Field 4 - white_grape,000015,"(51.005492005075304, 0.5480453435824534)",0.34,0.02,0.09
22,Field 4 - white_grape,000016,"(51.0053739195282, 0.5479073921134602)",0.07,0.56,0.11
23,Field 4 - white_grape,000017,"(51.005255833981096, 0.5477694406444669)",0.21,0.59,1.0
24,Field 4 - white_grape,000018,"(51.005137748433995, 0.5476314891754737)",0.85,0.23,0.17
25,Field 4 - white_grape,000019,"(51.00606256688894, 0.5489911379435128)",0.83,0.61,0.8
26,Field 4 - white_grape,00001A,"(51.005944481341835, 0.5488531864745195)",0.06,0.71,0.46
27,Field 4 - white_grape,00001B,"(51.005826395794735, 0.5487152350055262)",0.19,0.27,0.33
28,Field 4 - white_grape,00001C,"(51.00570831024763, 0.548577283536533)",0.39,0.24,0.93
29,Field 4 - white_grape,00001D,"(51.005590224700526, 0.5484393320675398)",0.66,0.58,0.29
30,Field 4 - white_grape,00001E,"(51.00547213915342, 0.5483013805985465)",0.03,0.95,0.79
31,Field 4 - white_grape,00001F,"(51.00535405360632, 0.5481634291295533)",0.81,0.82,0.78
32,Field 4 - white_grape,000020,"(51.00523596805922, 0.5480254776605601)",0.42,0.19,0.76
33,Field 4 - white_grape,000021,"(51.00511788251211, 0.5478875261915668)",0.43,0.93,0.31
34,Field 4 - white_grape,000022,"(51.00499979696501, 0.5477495747225736)",0.17,0.04,0.43
35,Field 4 - white_grape,000023,"(51.00604270096705, 0.5492471749596106)",0.93,0.78,0.31
36,Field 4 - white_grape,000024,"(51.00592461541995, 0.5491092234906174)",0.76,0.39,0.28
37,Field 4 - white_grape,000025,"(51.00580652987284, 0.5489712720216241)",0.03,0.02,0.9
38,Field 4 - white_grape,000026,"(51.00568844432574, 0.5488333205526308)",0.48,0.55,0.08
39,Field 4 - white_grape,000027,"(51.005570358778634, 0.5486953690836376)",0.87,0.36,0.78
40,Field 4 - white_grape,000028,"(51.00545227323153, 0.5485574176146444)",0.55,0.32,0.14
41,Field 4 - white_grape,000029,"(51.005334187684426, 0.5484194661456511)",0.48,0.77,0.76
42,Field 4 - white_grape,00002A,"(51.005216102137325, 0.5482815146766579)",0.46,0.76,0.85
43,Field 4 - white_grape,00002B,"(51.005098016590225, 0.5481435632076647)",0.0,0.22,0.26
44,Field 4 - white_grape,00002C,"(51.00497993104312, 0.5480056117386713)",0.89,0.29,0.74
45,Field 4 - white_grape,00002D,"(51.004861845496016, 0.5478676602696781)",0.92,0.9,0.97
46,Field 4 - white_grape,00002E,"(51.00614092059226, 0.5496411634447017)",0.22,0.32,0.24
47,Field 4 - white_grape,00002F,"(51.00602283504516, 0.5495032119757085)",0.27,0.24,0.65
48,Field 4 - white_grape,000030,"(51.00590474949805, 0.5493652605067152)",0.52,0.06,0.61
49,Field 4 - white_grape,000031,"(51.00578666395095, 0.549227309037722)",0.53,0.74,0.74
50,Field 4 - white_grape,000032,"(51.00566857840384, 0.5490893575687287)",0.62,0.93,0.99
51,Field 4 - white_grape,000033,"(51.00555049285674, 0.5489514060997354)",0.22,0.7,0.9
52,Field 4 - white_grape,000034,"(51.005432407309634, 0.5488134546307422)",0.85,0.81,0.15
53,Field 4 - white_grape,000035,"(51.00531432176253, 0.548675503161749)",0.88,0.47,0.24
54,Field 4 - white_grape,000036,"(51.005196236215426, 0.5485375516927556)",0.83,0.23,0.47
55,Field 4 - white_grape,000037,"(51.005078150668325, 0.5483996002237624)",0.87,0.17,0.32
56,Field 4 - white_grape,000038,"(51.004960065121224, 0.5482616487547692)",0.11,0.63,0.8
57,Field 4 - white_grape,000039,"(51.00484197957412, 0.5481236972857759)",0.77,0.84,0.09
58,Field 4 - white_grape,00003A,"(51.004723894027016, 0.5479857458167827)",0.86,0.87,1.0
59,Field 4 - white_grape,00003B,"(51.00612105467037, 0.5498972004607995)",0.02,0.74,0.45
60,Field 4 - white_grape,00003C,"(51.006002969123266, 0.5497592489918063)",0.34,0.53,0.33
61,Field 4 - white_grape,00003D,"(51.005884883576165, 0.5496212975228131)",0.29,0.81,0.3
62,Field 4 - white_grape,00003E,"(51.00576679802906, 0.5494833460538198)",0.36,0.74,0.97
63,Field 4 - white_grape,00003F,"(51.00564871248196, 0.5493453945848266)",0.22,0.83,0.43
64,Field 4 - white_grape,000040,"(51.00553062693485, 0.5492074431158332)",0.94,0.01,0.96
65,Field 4 - white_grape,000041,"(51.00541254138775, 0.5490694916468399)",0.01,0.16,0.38
66,Field 4 - white_grape,000042,"(51.00529445584064, 0.5489315401778467)",0.91,0.47,0.75
67,Field 4 - white_grape,000043,"(51.00517637029354, 0.5487935887088535)",0.58,0.4,0.88
68,Field 4 - white_grape,000044,"(51.00505828474643, 0.5486556372398602)",0.14,0.95,0.77
69,Field 4 - white_grape,000045,"(51.00494019919933, 0.548517685770867)",0.33,0.61,0.77
70,Field 4 - white_grape,000046,"(51.00482211365223, 0.5483797343018738)",0.8,0.09,0.77
71,Field 4 - white_grape,000047,"(51.004704028105124, 0.5482417828328805)",0.87,0.49,0.35
72,Field 4 - white_grape,000048,"(51.00458594255802, 0.5481038313638873)",0.19,0.9,0.95
73,Field 4 - white_grape,000049,"(51.00598310320138, 0.5500152860079041)",0.85,0.97,0.63
74,Field 4 - white_grape,00004A,"(51.00586501765427, 0.5498773345389109)",0.92,0.56,0.09
75,Field 4 - white_grape,00004B,"(51.00574693210717, 0.5497393830699177)",0.4,0.73,0.79
76,Field 4 - white_grape,00004C,"(51.005628846560064, 0.5496014316009243)",1.0,0.64,0.73
77,Field 4 - white_grape,00004D,"(51.005510761012964, 0.5494634801319311)",0.58,0.4,0.6
78,Field 4 - white_grape,00004E,"(51.005392675465856, 0.5493255286629378)",0.14,0.72,0.85
79,Field 4 - white_grape,00004F,"(51.005274589918756, 0.5491875771939445)",0.37,0.85,0.12
80,Field 4 - white_grape,000050,"(51.00515650437165, 0.5490496257249513)",0.97,0.97,0.45
81,Field 4 - white_grape,000051,"(51.00503841882455, 0.5489116742559581)",0.14,0.79,0.8
82,Field 4 - white_grape,000052,"(51.00492033327744, 0.5487737227869648)",0.36,0.03,0.97
83,Field 4 - white_grape,000053,"(51.00480224773034, 0.5486357713179716)",0.15,0.05,0.93
84,Field 4 - white_grape,000054,"(51.00468416218324, 0.5484978198489784)",0.52,0.86,0.59
85,Field 4 - white_grape,000055,"(51.00456607663613, 0.5483598683799851)",0.29,0.45,0.02
86,Field 4 - white_grape,000056,"(51.00444799108903, 0.5482219169109919)",0.66,0.8,0.79
87,Field 4 - white_grape,000057,"(51.00584515173239, 0.5501333715550086)",0.39,0.2,0.06
88,Field 4 - white_grape,000058,"(51.00572706618528, 0.5499954200860154)",0.57,0.35,0.54
89,Field 4 - white_grape,000059,"(51.00560898063818, 0.5498574686170222)",0.05,0.45,0.22
90,Field 4 - white_grape,00005A,"(51.00549089509107, 0.5497195171480289)",0.78,0.14,0.66
91,Field 4 - white_grape,00005B,"(51.00537280954397, 0.5495815656790357)",0.88,0.42,0.64
92,Field 4 - white_grape,00005C,"(51.00525472399686, 0.5494436142100424)",0.22,0.66,0.68
93,Field 4 - white_grape,00005D,"(51.00513663844976, 0.5493056627410491)",0.47,0.49,0.33
94,Field 4 - white_grape,00005E,"(51.005018552902655, 0.5491677112720559)",0.92,0.88,0.59
95,Field 4 - white_grape,00005F,"(51.004900467355554, 0.5490297598030627)",0.42,1.0,0.19
96,Field 4 - white_grape,000060,"(51.00478238180845, 0.5488918083340694)",0.46,0.98,0.05
97,Field 4 - white_grape,000061,"(51.004664296261346, 0.5487538568650762)",0.19,0.72,0.67
98,Field 4 - white_grape,000062,"(51.004546210714246, 0.548615905396083)",1.0,0.42,0.67
99,Field 4 - white_grape,000063,"(51.00442812516714, 0.5484779539270896)",0.4,0.1,0.54
100,Field 4 - white_grape,000064,"(51.00431003962004, 0.5483400024580964)",0.3,0.61,0.57
101,Field 4 - white_grape,000065,"(51.005707200263394, 0.5502514571021132)",0.87,0.11,0.47
102,Field 4 - white_grape,000066,"(51.00558911471629, 0.55011350563312)",0.69,0.28,0.46
103,Field 4 - white_grape,000067,"(51.005471029169186, 0.5499755541641268)",0.81,0.46,0.98
104,Field 4 - white_grape,000068,"(51.00535294362208, 0.5498376026951335)",0.71,0.69,0.2
105,Field 4 - white_grape,000069,"(51.00523485807498, 0.5496996512261403)",0.87,0.08,0.17
106,Field 4 - white_grape,00006A,"(51.00511677252787, 0.549561699757147)",0.3,0.39,0.31
107,Field 4 - white_grape,00006B,"(51.00499868698077, 0.5494237482881537)",0.56,0.45,1.0
108,Field 4 - white_grape,00006C,"(51.00488060143366, 0.5492857968191605)",0.66,0.36,0.72
109,Field 4 - white_grape,00006D,"(51.00476251588656, 0.5491478453501673)",0.46,0.41,1.0
110,Field 4 - white_grape,00006E,"(51.004644430339454, 0.5490098938811739)",0.08,0.86,0.7
111,Field 4 - white_grape,00006F,"(51.00452634479235, 0.5488719424121807)",0.65,0.81,0.91
112,Field 4 - white_grape,000070,"(51.00440825924525, 0.5487339909431875)",0.54,0.88,0.94
113,Field 4 - white_grape,000071,"(51.004290173698145, 0.5485960394741942)",0.62,0.43,0.28
114,Field 4 - white_grape,000072,"(51.004172088151044, 0.548458088005201)",0.41,0.62,0.36
115,Field 4 - white_grape,000073,"(51.005451163247294, 0.5502315911802199)",0.14,0.44,0.1
116,Field 4 - white_grape,000074,"(51.00533307770019, 0.5500936397112267)",0.65,0.58,0.16
117,Field 4 - white_grape,000075,"(51.005214992153086, 0.5499556882422334)",0.99,0.74,0.79
118,Field 4 - white_grape,000076,"(51.005096906605985, 0.5498177367732402)",0.82,0.29,0.65
119,Field 4 - white_grape,000077,"(51.00497882105888, 0.5496797853042469)",0.04,0.18,0.01
120,Field 4 - white_grape,000078,"(51.00486073551178, 0.5495418338352536)",0.69,0.92,0.01
121,Field 4 - white_grape,000079,"(51.00474264996467, 0.5494038823662604)",0.95,0.47,0.41
122,Field 4 - white_grape,00007A,"(51.00462456441757, 0.5492659308972672)",0.51,0.15,0.08
123,Field 4 - white_grape,00007B,"(51.00450647887046, 0.5491279794282738)",0.32,0.03,0.81
124,Field 4 - white_grape,00007C,"(51.00438839332336, 0.5489900279592806)",0.45,0.15,0.28
125,Field 4 - white_grape,00007D,"(51.00427030777626, 0.5488520764902874)",0.18,1.0,0.95
126,Field 4 - white_grape,00007E,"(51.00415222222915, 0.5487141250212941)",0.7,0.01,0.17
127,Field 4 - white_grape,00007F,"(51.0053132117783, 0.5503496767273245)",0.38,0.04,0.07
128,Field 4 - white_grape,000080,"(51.0051951262312, 0.5502117252583313)",0.0,0.78,0.65
129,Field 4 - white_grape,000081,"(51.00507704068409, 0.550073773789338)",0.69,0.19,0.24
130,Field 4 - white_grape,000082,"(51.00495895513699, 0.5499358223203448)",0.72,0.67,0.09
131,Field 4 - white_grape,000083,"(51.004840869589884, 0.5497978708513515)",0.99,0.8,0.02
132,Field 4 - white_grape,000084,"(51.004722784042784, 0.5496599193823581)",0.65,0.81,0.28
133,Field 4 - white_grape,000085,"(51.004604698495676, 0.5495219679133649)",0.27,0.06,0.3
134,Field 4 - white_grape,000086,"(51.004486612948575, 0.5493840164443717)",0.68,0.82,0.1
135,Field 4 - white_grape,000087,"(51.00436852740147, 0.5492460649753784)",0.44,0.06,0.41
136,Field 4 - white_grape,000088,"(51.00425044185437, 0.5491081135063852)",0.43,0.58,0.91
137,Field 4 - white_grape,000089,"(51.00413235630727, 0.548970162037392)",0.72,0.41,0.09
138,Field 4 - white_grape,00008A,"(51.00401427076016, 0.5488322105683987)",0.53,0.88,0.51
139,Field 4 - white_grape,00008B,"(51.00389618521306, 0.5486942590994055)",0.54,0.24,1.0
140,Field 4 - white_grape,00008C,"(51.00517526030931, 0.5504677622744291)",0.68,0.18,0.79
141,Field 4 - white_grape,00008D,"(51.00505717476221, 0.5503298108054359)",0.63,0.71,0.47
142,Field 4 - white_grape,00008E,"(51.0049390892151, 0.5501918593364425)",0.3,0.72,0.74
143,Field 4 - white_grape,00008F,"(51.004821003668, 0.5500539078674493)",0.18,0.31,0.25
144,Field 4 - white_grape,000090,"(51.00470291812089, 0.549915956398456)",0.23,0.11,0.21
145,Field 4 - white_grape,000091,"(51.00458483257379, 0.5497780049294627)",0.41,0.0,0.67
146,Field 4 - white_grape,000092,"(51.00446674702668, 0.5496400534604695)",0.34,0.14,0.77
147,Field 4 - white_grape,000093,"(51.00434866147958, 0.5495021019914763)",0.53,0.17,0.72
148,Field 4 - white_grape,000094,"(51.004230575932475, 0.549364150522483)",0.63,0.74,0.64
149,Field 4 - white_grape,000095,"(51.004112490385374, 0.5492261990534898)",0.69,0.41,0.93
150,Field 4 - white_grape,000096,"(51.003994404838274, 0.5490882475844966)",0.32,0.36,0.18
151,Field 4 - white_grape,000097,"(51.003876319291166, 0.5489502961155033)",0.97,0.49,0.06
152,Field 4 - white_grape,000098,"(51.003758233744065, 0.5488123446465101)",0.3,0.98,0.21
153,Field 4 - white_grape,000099,"(51.005037308840315, 0.5505858478215336)",0.94,0.81,0.67
154,Field 4 - white_grape,00009A,"(51.004919223293214, 0.5504478963525404)",0.65,0.99,0.38
155,Field 4 - white_grape,00009B,"(51.00480113774611, 0.5503099448835471)",0.1,0.1,0.48
156,Field 4 - white_grape,00009C,"(51.004683052199006, 0.5501719934145539)",0.06,0.24,0.77
157,Field 4 - white_grape,00009D,"(51.0045649666519, 0.5500340419455606)",0.97,0.56,0.87
158,Field 4 - white_grape,00009E,"(51.0044468811048, 0.5498960904765673)",0.23,0.54,0.8
159,Field 4 - white_grape,00009F,"(51.00432879555769, 0.5497581390075741)",0.56,0.27,0.38
160,Field 4 - white_grape,0000A0,"(51.00421071001059, 0.5496201875385809)",0.09,0.9,0.54
161,Field 4 - white_grape,0000A1,"(51.00409262446348, 0.5494822360695876)",0.91,0.79,0.93
162,Field 4 - white_grape,0000A2,"(51.00397453891638, 0.5493442846005944)",0.77,0.26,0.88
163,Field 4 - white_grape,0000A3,"(51.00385645336928, 0.5492063331316012)",0.53,0.33,0.85
164,Field 4 - white_grape,0000A4,"(51.00373836782217, 0.5490683816626079)",0.75,0.04,0.52
165,Field 4 - white_grape,0000A5,"(51.00362028227507, 0.5489304301936146)",0.1,0.31,0.77
166,Field 4 - white_grape,0000A6,"(51.00478127182422, 0.550565981899645)",0.88,0.02,0.22
167,Field 4 - white_grape,0000A7,"(51.004663186277114, 0.5504280304306517)",0.65,0.71,0.15
168,Field 4 - white_grape,0000A8,"(51.00454510073001, 0.5502900789616585)",0.27,0.24,0.7
169,Field 4 - white_grape,0000A9,"(51.004427015182905, 0.5501521274926652)",0.45,0.36,0.08
170,Field 4 - white_grape,0000AA,"(51.004308929635805, 0.5500141760236719)",0.57,0.07,0.04
171,Field 4 - white_grape,0000AB,"(51.0041908440887, 0.5498762245546787)",0.2,0.14,0.03
172,Field 4 - white_grape,0000AC,"(51.0040727585416, 0.5497382730856855)",0.86,0.84,0.91
173,Field 4 - white_grape,0000AD,"(51.00395467299449, 0.5496003216166921)",0.82,0.52,0.6
174,Field 4 - white_grape,0000AE,"(51.00383658744739, 0.5494623701476989)",0.72,0.8,0.89
175,Field 4 - white_grape,0000AF,"(51.00371850190029, 0.5493244186787057)",0.13,0.29,0.43
176,Field 4 - white_grape,0000B0,"(51.00360041635318, 0.5491864672097124)",0.87,0.22,0.77
177,Field 4 - white_grape,0000B1,"(51.00348233080608, 0.5490485157407192)",0.47,0.8,0.94
178,Field 4 - white_grape,0000B2,"(51.00464332035523, 0.5506840674467496)",0.88,1.0,0.32
179,Field 4 - white_grape,0000B3,"(51.00452523480812, 0.5505461159777563)",0.41,0.25,0.86
180,Field 4 - white_grape,0000B4,"(51.00440714926102, 0.5504081645087631)",0.79,0.31,0.68
181,Field 4 - white_grape,0000B5,"(51.00428906371391, 0.5502702130397698)",0.41,0.39,0.37
182,Field 4 - white_grape,0000B6,"(51.00417097816681, 0.5501322615707764)",0.49,0.74,0.17
183,Field 4 - white_grape,0000B7,"(51.004052892619704, 0.5499943101017832)",0.27,0.71,0.18
184,Field 4 - white_grape,0000B8,"(51.0039348070726, 0.54985635863279)",0.84,0.64,0.02
185,Field 4 - white_grape,0000B9,"(51.003816721525496, 0.5497184071637967)",0.75,0.2,0.87
186,Field 4 - white_grape,0000BA,"(51.003698635978395, 0.5495804556948035)",0.57,0.24,0.37
187,Field 4 - white_grape,0000BB,"(51.003580550431295, 0.5494425042258103)",0.17,0.73,0.94
188,Field 4 - white_grape,0000BC,"(51.004505368886235, 0.5508021529938496)",0.48,0.48,0.5
189,Field 4 - white_grape,0000BD,"(51.00438728333913, 0.5506642015248563)",0.37,0.32,0.59
190,Field 4 - white_grape,0000BE,"(51.00426919779203, 0.5505262500558631)",0.36,0.07,0.43
191,Field 4 - white_grape,0000BF,"(51.00415111224492, 0.5503882985868698)",0.11,0.11,0.39
192,Field 4 - white_grape,0000C0,"(51.00403302669782, 0.5502503471178765)",0.26,0.14,0.72
193,Field 4 - white_grape,0000C1,"(51.00391494115071, 0.5501123956488833)",0.01,0.92,0.64
194,Field 4 - white_grape,0000C2,"(51.00379685560361, 0.54997444417989)",0.61,0.22,0.39
195,Field 4 - white_grape,0000C3,"(51.0036787700565, 0.5498364927108967)",0.92,0.05,0.57
196,Field 4 - white_grape,0000C4,"(51.00436741741724, 0.5509202385409542)",0.07,0.58,0.87
197,Field 4 - white_grape,0000C5,"(51.004249331870135, 0.5507822870719609)",0.19,0.33,0.7
198,Field 4 - white_grape,0000C6,"(51.004131246323034, 0.5506443356029677)",0.7,0.18,0.73
199,Field 4 - white_grape,0000C7,"(51.004013160775926, 0.5505063841339743)",0.58,0.67,0.57
200,Field 4 - white_grape,0000C8,"(51.003895075228826, 0.550368432664981)",0.15,0.0,0.83
201,Field 4 - white_grape,0000C9,"(51.00377698968172, 0.5502304811959878)",0.98,0.29,0.44
202,Field 4 - white_grape,0000CA,"(51.00365890413462, 0.5500925297269946)",0.78,0.59,0.6
203,Field 4 - white_grape,0000CB,"(51.00411138040114, 0.5509003726190654)",0.97,0.76,0.98
204,Field 4 - white_grape,0000CC,"(51.00399329485404, 0.5507624211500722)",0.69,0.59,0.16
205,Field 4 - white_grape,0000CD,"(51.00387520930693, 0.5506244696810789)",0.86,0.69,0.4
206,Field 4 - white_grape,0000CE,"(51.00375712375983, 0.5504865182120856)",0.59,0.88,0.66
207,Field 4 - white_grape,0000CF,"(51.003639038212725, 0.5503485667430924)",0.48,0.93,0.8
208,Field 4 - white_grape,0000D0,"(51.00397342893215, 0.55101845816617)",0.97,0.33,0.93
209,Field 4 - white_grape,0000D1,"(51.00385534338505, 0.5508805066971768)",0.34,0.47,0.37
210,Field 4 - white_grape,0000D2,"(51.00373725783794, 0.5507425552281835)",0.82,0.31,0.25
211,Field 4 - white_grape,0000D3,"(51.003835477463156, 0.5511365437132746)",0.23,0.49,0.2
212,Field 4 - white_grape,0000D4,"(51.003717391916055, 0.5509985922442814)",0.72,0.11,0.37
0,Field 5 - white_grape,000000,"(51.005996048902, 0.5510866407680975)",0.16,0.86,0.51
1,Field 5 - white_grape,000001,"(51.0058401862461, 0.550904556822426)",0.68,0.9,0.51
2,Field 5 - white_grape,000002,"(51.00568432359019, 0.5507224728767546)",0.66,0.65,0.12
3,Field 5 - white_grape,000003,"(51.00596982761224, 0.5514245873696753)",0.73,0.44,0.82
4,Field 5 - white_grape,000004,"(51.00581396495633, 0.5512425034240037)",0.63,0.56,0.22
5,Field 5 - white_grape,000005,"(51.00565810230043, 0.5510604194783322)",0.69,0.82,0.1
6,Field 5 - white_grape,000006,"(51.00550223964452, 0.5508783355326607)",0.24,0.31,0.8
7,Field 5 - white_grape,000007,"(51.00534637698861, 0.5506962515869892)",0.73,0.6,0.63
8,Field 5 - white_grape,000008,"(51.005787743666566, 0.5515804500255814)",0.81,0.17,0.82
9,Field 5 - white_grape,000009,"(51.00563188101066, 0.5513983660799099)",0.47,1.0,0.27
10,Field 5 - white_grape,00000A,"(51.005476018354756, 0.5512162821342383)",0.39,0.69,0.17
11,Field 5 - white_grape,00000B,"(51.00532015569885, 0.5510341981885669)",0.64,0.86,0.7
12,Field 5 - white_grape,00000C,"(51.00516429304294, 0.5508521142428954)",0.41,0.91,0.79
13,Field 5 - white_grape,00000D,"(51.005761522376794, 0.5519183966271589)",0.98,0.81,0.49
14,Field 5 - white_grape,00000E,"(51.00560565972089, 0.5517363126814875)",0.29,1.0,0.71
15,Field 5 - white_grape,00000F,"(51.00544979706498, 0.5515542287358159)",0.47,0.52,0.64
16,Field 5 - white_grape,000010,"(51.00529393440908, 0.5513721447901445)",0.43,0.95,0.88
17,Field 5 - white_grape,000011,"(51.00513807175317, 0.551190060844473)",0.52,0.27,0.74
18,Field 5 - white_grape,000012,"(51.004982209097264, 0.5510079768988014)",0.06,0.22,0.43
19,Field 5 - white_grape,000013,"(51.005735301087036, 0.5522563432287365)",0.45,0.61,0.13
20,Field 5 - white_grape,000014,"(51.00557943843113, 0.5520742592830651)",0.17,0.16,0.94
21,Field 5 - white_grape,000015,"(51.005423575775225, 0.5518921753373937)",0.55,0.22,0.15
22,Field 5 - white_grape,000016,"(51.005267713119316, 0.5517100913917221)",0.62,0.22,0.13
23,Field 5 - white_grape,000017,"(51.005111850463415, 0.5515280074460507)",0.85,0.35,0.68
24,Field 5 - white_grape,000018,"(51.004955987807506, 0.5513459235003791)",0.81,0.43,0.01
25,Field 5 - white_grape,000019,"(51.0048001251516, 0.5511638395547076)",0.37,0.26,0.11
26,Field 5 - white_grape,00001A,"(51.00570907979727, 0.5525942898303142)",0.32,0.92,0.63
27,Field 5 - white_grape,00001B,"(51.00555321714136, 0.5524122058846427)",0.74,0.99,0.92
28,Field 5 - white_grape,00001C,"(51.00539735448545, 0.5522301219389713)",0.09,0.45,0.75
29,Field 5 - white_grape,00001D,"(51.00524149182955, 0.5520480379932998)",0.56,0.87,0.1
30,Field 5 - white_grape,00001E,"(51.00508562917364, 0.5518659540476283)",0.35,0.47,0.15
31,Field 5 - white_grape,00001F,"(51.00492976651774, 0.5516838701019569)",0.89,0.99,0.55
32,Field 5 - white_grape,000020,"(51.00477390386183, 0.5515017861562853)",0.0,0.35,0.86
33,Field 5 - white_grape,000021,"(51.00461804120592, 0.5513197022106138)",0.08,0.13,0.37
34,Field 5 - white_grape,000022,"(51.00446217855002, 0.5511376182649423)",0.54,0.62,0.95
35,Field 5 - white_grape,000023,"(51.005682858507505, 0.5529322364318918)",0.46,0.54,0.17
36,Field 5 - white_grape,000024,"(51.0055269958516, 0.5527501524862204)",0.68,0.55,0.12
37,Field 5 - white_grape,000025,"(51.005371133195695, 0.5525680685405489)",0.29,0.65,0.56
38,Field 5 - white_grape,000026,"(51.005215270539786, 0.5523859845948774)",0.48,0.17,0.78
39,Field 5 - white_grape,000027,"(51.005059407883884, 0.552203900649206)",0.09,0.77,0.35
40,Field 5 - white_grape,000028,"(51.004903545227975, 0.5520218167035345)",0.2,0.4,0.98
41,Field 5 - white_grape,000029,"(51.004747682572074, 0.551839732757863)",0.88,0.38,0.94
42,Field 5 - white_grape,00002A,"(51.004591819916165, 0.5516576488121915)",0.03,0.94,0.71
43,Field 5 - white_grape,00002B,"(51.004435957260256, 0.5514755648665199)",0.88,0.75,0.29
44,Field 5 - white_grape,00002C,"(51.004280094604354, 0.5512934809208485)",0.65,0.38,0.32
45,Field 5 - white_grape,00002D,"(51.00565663721774, 0.5532701830334695)",0.07,0.85,0.31
46,Field 5 - white_grape,00002E,"(51.00550077456183, 0.553088099087798)",0.45,0.96,0.67
47,Field 5 - white_grape,00002F,"(51.00534491190593, 0.5529060151421266)",0.97,0.96,0.49
48,Field 5 - white_grape,000030,"(51.00518904925002, 0.552723931196455)",0.06,0.34,0.58
49,Field 5 - white_grape,000031,"(51.00503318659411, 0.5525418472507836)",0.22,0.73,0.66
50,Field 5 - white_grape,000032,"(51.00487732393821, 0.5523597633051122)",0.94,0.52,0.64
51,Field 5 - white_grape,000033,"(51.0047214612823, 0.5521776793594406)",0.82,0.37,0.33
52,Field 5 - white_grape,000034,"(51.0045655986264, 0.5519955954137692)",0.79,0.85,0.24
53,Field 5 - white_grape,000035,"(51.00440973597049, 0.5518135114680977)",0.64,0.49,0.31
54,Field 5 - white_grape,000036,"(51.00425387331458, 0.5516314275224261)",0.31,0.77,0.92
55,Field 5 - white_grape,000037,"(51.00409801065868, 0.5514493435767547)",0.83,0.1,0.09
56,Field 5 - white_grape,000038,"(51.005630415927975, 0.553608129635047)",0.93,0.26,0.8
57,Field 5 - white_grape,000039,"(51.005474553272066, 0.5534260456893756)",0.8,0.58,0.56
58,Field 5 - white_grape,00003A,"(51.00531869061616, 0.553243961743704)",0.91,0.94,0.98
59,Field 5 - white_grape,00003B,"(51.005162827960255, 0.5530618777980326)",0.26,0.34,0.82
60,Field 5 - white_grape,00003C,"(51.00500696530435, 0.5528797938523611)",0.09,0.91,0.33
61,Field 5 - white_grape,00003D,"(51.00485110264844, 0.5526977099066896)",0.72,0.64,0.92
62,Field 5 - white_grape,00003E,"(51.004695239992536, 0.5525156259610182)",0.71,0.17,0.68
63,Field 5 - white_grape,00003F,"(51.00453937733663, 0.5523335420153467)",0.53,0.75,0.55
64,Field 5 - white_grape,000040,"(51.004383514680725, 0.5521514580696751)",0.6,0.83,0.69
65,Field 5 - white_grape,000041,"(51.00422765202482, 0.5519693741240037)",0.76,0.29,0.47
66,Field 5 - white_grape,000042,"(51.00407178936891, 0.5517872901783322)",0.86,0.24,0.94
67,Field 5 - white_grape,000043,"(51.003915926713006, 0.5516052062326607)",1.0,0.81,0.97
68,Field 5 - white_grape,000044,"(51.00560419463821, 0.5539460762366246)",0.71,0.72,0.67
69,Field 5 - white_grape,000045,"(51.00544833198231, 0.5537639922909532)",0.14,0.82,0.59
70,Field 5 - white_grape,000046,"(51.0052924693264, 0.5535819083452818)",0.31,0.37,0.29
71,Field 5 - white_grape,000047,"(51.00513660667049, 0.5533998243996102)",0.33,0.56,0.7
72,Field 5 - white_grape,000048,"(51.00498074401459, 0.5532177404539388)",0.75,0.36,0.73
73,Field 5 - white_grape,000049,"(51.00482488135868, 0.5530356565082672)",0.03,0.82,0.99
74,Field 5 - white_grape,00004A,"(51.00466901870277, 0.5528535725625958)",0.57,0.07,0.99
75,Field 5 - white_grape,00004B,"(51.00451315604687, 0.5526714886169244)",0.15,0.1,0.25
76,Field 5 - white_grape,00004C,"(51.00435729339096, 0.5524894046712528)",0.87,0.88,0.94
77,Field 5 - white_grape,00004D,"(51.00420143073506, 0.5523073207255813)",0.68,0.15,0.1
78,Field 5 - white_grape,00004E,"(51.00404556807915, 0.5521252367799099)",0.17,0.12,0.92
79,Field 5 - white_grape,00004F,"(51.00388970542324, 0.5519431528342383)",0.07,0.35,0.46
80,Field 5 - white_grape,000050,"(51.00373384276734, 0.5517610688885669)",0.54,0.75,0.54
81,Field 5 - white_grape,000051,"(51.005577973348444, 0.5542840228382023)",0.04,0.08,0.01
82,Field 5 - white_grape,000052,"(51.005422110692535, 0.5541019388925308)",0.37,0.41,0.37
